0.0 0x 0y 0z 1x 1y 1z 2x 2y 2z 3x 3y 3z 4x 4y 4z 5x 5y 5z 6x 6y 6z 7x 7y 7z 8x 8y 8z 9x 9y 9z 10x 10y 10z 11x 11y 11z 12x 12y 12z 13x 13y 13z 14x 14y 14z 15x 15y 15z 16x 16y 16z 17x 17y 17z 18x 18y 18z 19x 19y 19z 20x 20y 20z 21x 21y 21z 22x 22y 22z 23x 23y 23z 24x 24y 24z 25x 25y 25z 26x 26y 26z 27x 27y 27z 28x 28y 28z 29x 29y 29z 30x 30y 30z 31x 31y 31z 32x 32y 32z 33x 33y 33z 34x 34y 34z 35x 35y 35z 36x 36y 36z 37x 37y 37z 38x 38y 38z 39x 39y 39z 40x 40y 40z 41x 41y 41z 42x 42y 42z 43x 43y 43z 44x 44y 44z 45x 45y 45z 46x 46y 46z 47x 47y 47z 48x 48y 48z 49x 49y 49z 50x 50y 50z 51x 51y 51z 52x 52y 52z 53x 53y 53z 54x 54y 54z 55x 55y 55z 56x 56y 56z 57x 57y 57z 58x 58y 58z 59x 59y 59z 60x 60y 60z 61x 61y 61z 62x 62y 62z 63x 63y 63z 64x 64y 64z 65x 65y 65z 66x 66y 66z 67x 67y 67z 68x 68y 68z 69x 69y 69z 70x 70y 70z 71x 71y 71z 72x 72y 72z 73x 73y 73z 74x 74y 74z 75x 75y 75z 76x 76y 76z 77x 77y 77z 78x 78y 78z 79x 79y 79z 80x 80y 80z 81x 81y 81z 82x 82y 82z 83x 83y 83z 84x 84y 84z 85x 85y 85z 86x 86y 86z 87x 87y 87z 88x 88y 88z 89x 89y 89z 90x 90y 90z 91x 91y 91z 92x 92y 92z 93x 93y 93z 94x 94y 94z 95x 95y 95z 96x 96y 96z 97x 97y 97z 98x 98y 98z 99x 99y 99z
1390385234.410 294.972 205.179 1216 292.281 202.983 1216 288.653 202.165 1225 285.038 202.85 1229 282.341 204.879 1225 285.145 205.938 1225 288.613 206.294 1221 292.07 205.937 1221 311.654 205.83 1229 314.344 204.006 1234 318.044 203.454 1243 321.581 204.407 1247 323.943 206.537 1252 321.325 207.353 1247 317.947 207.42 1238 314.553 206.805 1238 296.155 195.281 1204 290.091 193.847 1212 283.369 193.68 1229 279.003 196.078 1229 276.23 199.411 1225 277.551 200.444 1225 280.609 198.165 1225 284.295 196.919 1229 289.883 197.158 1221 295.448 198.136 1204 310.878 195.871 1243 316.768 194.946 1252 323.343 195.252 1256 327.59 197.946 1270 329.959 201.239 0 328.549 202.278 1275 325.912 199.91 1261 322.353 198.469 1252 316.902 198.256 1243 311.372 198.741 1238 299.661 204.969 1221 299.136 209.41 1216 297.47 213.102 1221 294.664 216.16 1221 295.51 220.17 1221 301.052 219.889 1225 305.132 220.047 1229 310.511 220.663 1238 311.536 216.795 1238 308.891 213.413 1234 307.54 209.557 1229 307.226 205.185 1229 292.108 231.773 1216 295.229 228.485 1216 299.367 226.134 1221 303.031 226.86 1229 306.634 226.404 1234 310.407 228.884 1238 313.154 232.366 1256 310.745 234.023 1252 307.337 235.161 1238 302.856 235.467 1225 298.191 234.93 1225 294.661 233.66 1221 295.17 231.347 1216 298.484 229.966 1221 302.922 229.836 1225 307.19 230.27 1234 310.206 231.824 1243 307.078 231.394 1234 302.866 231.317 1225 298.579 231.125 1221 272.326 205.94 1234 272.13 213.185 1238 272.704 220.347 1243 273.898 227.473 1243 275.899 234.129 1252 279.138 239.939 1247 283.361 244.151 1252 288.544 247.767 1256 294.884 250.434 1256 302.493 251.708 1280 309.991 250.674 1294 316.44 248.129 1309 321.646 244.289 1314 325.852 239.591 1522 328.826 233.68 1529 330.533 227.344 1536 331.743 220.765 1542 332.25 214.351 0 332.104 207.465 0 288.639 204.528 1225 317.924 205.726 1243 303.096 217.53 1225 296.886 192.459 1208 290.464 190.973 1216 282.496 190.879 1238 276.75 193.934 1238 273.513 197.712 1234 310.363 192.998 1243 316.599 192.046 1252 324.423 192.499 1265 330.024 195.912 1280 332.819 199.655 0
1390385234.472 295.05 205.149 1216 292.353 202.956 1216 288.719 202.139 1221 285.104 202.831 1229 282.397 204.869 1225 285.234 205.92 1225 288.707 206.271 1221 292.156 205.912 1216 311.676 205.807 1229 314.349 203.988 1234 318.039 203.438 1243 321.572 204.395 1247 323.941 206.526 1252 321.331 207.337 1247 317.96 207.401 1238 314.572 206.783 1234 296.21 195.243 1204 290.128 193.818 1212 283.401 193.663 1234 279.034 196.08 1229 276.253 199.422 1225 277.589 200.439 1225 280.663 198.151 1225 284.363 196.897 1229 289.951 197.126 1221 295.516 198.095 1208 310.875 195.852 1243 316.721 194.93 1252 323.251 195.237 1256 327.487 197.934 1270 329.875 201.225 1275 328.455 202.264 1275 325.816 199.893 1261 322.274 198.45 1252 316.857 198.234 1243 311.377 198.713 1238 299.756 204.95 1221 299.273 209.377 1221 297.651 213.061 1221 294.913 216.112 1221 295.805 220.106 1221 301.314 219.775 1221 305.366 219.934 1229 310.662 220.583 1238 311.671 216.725 1238 309.025 213.34 1234 307.643 209.502 1225 307.284 205.156 1229 292.565 231.724 1216 295.615 228.433 1212 299.692 226.058 1216 303.325 226.773 1225 306.866 226.324 1234 310.579 228.821 1238 313.265 232.311 1256 310.929 233.859 1243 307.584 234.934 1238 303.208 235.216 1229 298.613 234.699 1221 295.1 233.494 1221 295.674 231.264 1216 298.882 229.896 1216 303.238 229.757 1225 307.397 230.203 1234 310.269 231.751 1243 307.283 231.198 1234 303.186 231.085 1225 298.997 230.927 1216 272.348 205.933 1234 272.2 213.167 1238 272.8 220.333 1243 274.03 227.466 1243 276.071 234.113 1252 279.367 239.902 1247 283.657 244.077 1252 288.912 247.638 1256 295.306 250.249 1261 302.928 251.486 1280 310.419 250.443 1294 316.842 247.92 1304 322.012 244.112 1522 326.176 239.44 1522 329.08 233.542 1529 330.693 227.222 1536 331.829 220.659 1542 332.262 214.269 0 332.048 207.431 0 288.715 204.506 1221 317.93 205.709 1243 303.301 217.455 1225 296.914 192.424 1208 290.476 190.949 1216 282.501 190.872 1238 276.751 193.952 1238 273.507 197.739 1234 310.351 192.982 1243 316.539 192.033 1256 324.322 192.486 1265 329.929 195.9 1275 332.751 199.639 0
1390385234.535 295.031 205.227 1216 292.331 203.031 1216 288.702 202.206 1225 285.085 202.889 1229 282.386 204.915 1225 285.195 205.976 1225 288.66 206.335 1221 292.116 205.984 1221 311.715 205.877 1229 314.415 204.051 1234 318.111 203.494 1243 321.641 204.448 1247 324.002 206.574 1252 321.392 207.39 1247 318.026 207.462 1243 314.631 206.853 1238 296.238 195.497 1204 290.175 194.051 1216 283.454 193.877 1234 279.063 196.245 1229 276.261 199.548 1225 277.567 200.6 1225 280.656 198.341 1225 284.367 197.108 1229 289.96 197.353 1221 295.534 198.343 1208 310.882 196.08 1238 316.759 195.145 1252 323.322 195.445 1256 327.582 198.107 1270 329.998 201.376 1275 328.605 202.436 1270 325.93 200.084 1261 322.357 198.651 1252 316.907 198.444 1243 311.384 198.942 1238 299.704 205.027 1221 299.181 209.467 1216 297.523 213.147 1221 294.705 216.172 1221 295.545 220.176 1221 301.158 219.97 1225 305.267 220.132 1229 310.698 220.674 1238 311.704 216.808 1238 309.015 213.454 1234 307.639 209.616 1225 307.3 205.243 1229 292.026 231.624 1216 295.262 228.429 1216 299.462 226.16 1221 303.174 226.897 1225 306.816 226.432 1234 310.683 228.836 1238 313.574 232.231 1261 311.047 233.929 1252 307.573 235.071 1238 303.032 235.372 1229 298.302 234.827 1221 294.699 233.551 1221 295.008 231.219 1216 298.514 229.92 1221 303.079 229.828 1225 307.487 230.231 1234 310.702 231.72 1243 307.398 231.346 1234 303.03 231.279 1225 298.596 231.063 1216 272.378 205.909 1234 272.178 213.157 1238 272.742 220.309 1243 273.943 227.449 1243 275.966 234.127 1252 279.26 239.95 1247 283.527 244.141 1252 288.739 247.732 1256 295.098 250.365 1261 302.705 251.628 1275 310.214 250.609 1294 316.669 248.107 1309 321.886 244.304 1314 326.113 239.646 1522 329.108 233.726 1529 330.796 227.37 1536 331.976 220.766 1542 332.447 214.341 0 332.276 207.447 0 288.688 204.571 1221 317.992 205.769 1238 303.202 217.567 1225 296.97 192.688 1208 290.548 191.188 1221 282.59 191.085 1238 276.831 194.103 1234 273.567 197.846 1238 310.349 193.217 1243 316.572 192.255 1252 324.377 192.698 1265 329.989 196.068 1275 332.836 199.781 0
1390385234.566 295.138 205.285 1216 292.436 203.103 1216 288.82 202.28 1225 285.191 202.928 1225 282.466 204.899 1225 285.261 205.977 1225 288.734 206.356 1221 292.206 206.019 1221 311.921 205.957 1229 314.649 204.17 1234 318.337 203.632 1243 321.848 204.57 1247 324.19 206.662 1252 321.588 207.473 1247 318.232 207.545 1243 314.845 206.934 1234 296.392 195.3 1204 290.327 193.826 1216 283.596 193.62 1234 279.203 195.98 1229 276.394 199.275 1225 277.665 200.337 1225 280.777 198.085 1225 284.489 196.866 1229 290.091 197.14 1212 295.674 198.155 1208 311.185 195.92 1243 317.077 195 1247 323.63 195.304 1256 327.851 197.973 1270 330.208 201.256 0 328.834 202.295 1270 326.194 199.944 1265 322.649 198.513 1252 317.217 198.305 1243 311.672 198.8 1238 299.855 205.028 1221 299.318 209.505 1216 297.615 213.193 1221 294.649 216.175 1221 295.443 220.201 1221 301.251 220.056 1225 305.447 220.225 1229 310.953 220.727 1238 311.944 216.857 1238 309.193 213.525 1234 307.818 209.665 1225 307.521 205.258 1229 291.634 231.408 1216 295.064 228.27 1216 299.443 226.066 1221 303.22 226.829 1225 306.949 226.357 1234 310.905 228.715 1238 313.865 232.069 1256 311.235 234.017 1252 307.678 235.294 1238 302.995 235.644 1225 298.117 235.046 1225 294.412 233.626 1221 294.51 231.086 1216 298.309 229.783 1221 303.083 229.724 1225 307.69 230.109 1234 311.123 231.617 1243 307.607 231.522 1234 303.021 231.528 1225 298.346 231.224 1221 272.229 205.939 1234 272.031 213.226 1238 272.613 220.351 1243 273.805 227.441 1243 275.831 234.051 1256 279.093 239.797 1247 283.35 243.999 1252 288.544 247.643 1256 294.882 250.355 1256 302.53 251.646 1280 310.002 250.599 1294 316.372 247.988 1304 321.519 244.124 1309 325.707 239.432 1515 328.686 233.611 1529 330.445 227.369 1536 331.701 220.867 1542 332.254 214.536 0 332.167 207.669 0 288.781 204.606 1221 318.201 205.868 1243 303.312 217.62 1225 297.152 192.488 1208 290.729 190.96 1221 282.759 190.818 1238 276.999 193.823 1238 273.734 197.555 1234 310.66 193.053 1243 316.898 192.107 1252 324.697 192.557 1265 330.27 195.948 1275 333.055 199.684 0
1390385234.628 295.081 205.464 1216 292.365 203.318 1216 288.738 202.518 1221 285.091 203.154 1225 282.346 205.092 1225 285.161 206.149 1225 288.653 206.519 1221 292.144 206.178 1221 311.938 206.106 1229 314.672 204.355 1234 318.376 203.833 1243 321.911 204.751 1243 324.29 206.804 1256 321.658 207.601 1243 318.271 207.665 1238 314.869 207.06 1234 296.255 195.263 1204 290.177 193.819 1212 283.439 193.626 1234 279.087 196.02 1229 276.321 199.332 1225 277.592 200.339 1225 280.677 198.072 1225 284.362 196.844 1229 289.96 197.109 1221 295.541 198.097 1204 311.265 195.866 1238 317.188 194.957 1252 323.776 195.256 1256 327.998 197.953 1270 330.323 201.249 0 328.935 202.239 1275 326.315 199.88 1265 322.765 198.45 1252 317.319 198.242 1247 311.739 198.725 1238 299.824 205.156 1221 299.298 209.59 1221 297.585 213.25 1221 294.574 216.218 1221 295.361 220.199 1221 301.15 219.972 1225 305.396 220.131 1229 310.925 220.713 1238 311.915 216.886 1238 309.134 213.577 1234 307.769 209.738 1225 307.499 205.376 1229 291.694 231.393 1216 295.033 228.165 1216 299.384 225.89 1221 303.141 226.634 1225 306.86 226.167 1234 310.793 228.589 1238 313.679 232.019 1256 311.137 234.018 1256 307.607 235.353 1238 302.907 235.735 1225 298.017 235.127 1225 294.357 233.661 1221 294.608 231.068 1216 298.269 229.652 1221 303 229.547 1225 307.569 229.961 1229 310.889 231.564 1243 307.472 231.54 1234 302.933 231.577 1221 298.315 231.266 1221 272.214 206.262 1234 272.052 213.448 1238 272.681 220.453 1243 273.911 227.393 1243 275.95 233.844 1252 279.153 239.451 1252 283.362 243.633 1252 288.51 247.291 1256 294.801 250.06 1256 302.461 251.365 1280 309.938 250.303 1294 316.298 247.632 1304 321.44 243.746 1309 325.615 239.051 1515 328.571 233.358 1529 330.356 227.262 1536 331.652 220.905 1542 332.25 214.7 0 332.199 207.934 0 288.697 204.799 1221 318.248 206.022 1243 303.255 217.618 1225 297.014 192.469 1208 290.579 190.974 1221 282.586 190.849 1238 276.852 193.901 1238 273.63 197.655 1234 310.745 193.02 1243 317.013 192.087 1256 324.861 192.534 1265 330.449 195.963 1280 333.2 199.717 0
1390385234.675 295.24 205.272 1216 292.533 203.059 1216 288.918 202.218 1225 285.282 202.862 1225 282.568 204.843 1225 285.347 205.932 1225 288.816 206.32 1221 292.294 205.984 1221 311.922 205.947 1229 314.67 204.145 1238 318.374 203.601 1243 321.899 204.553 1247 324.24 206.66 1256 321.627 207.47 1247 318.263 207.537 1243 314.872 206.92 1238 296.454 195.238 1204 290.341 193.738 1216 283.524 193.524 1234 279.145 195.959 1229 276.392 199.333 1225 277.713 200.338 1225 280.774 198.028 1225 284.445 196.776 1229 290.093 197.065 1212 295.707 198.104 1208 311.179 195.849 1238 317.184 194.925 1252 323.867 195.25 1256 328.102 198.022 1275 330.418 201.399 0 328.999 202.377 1275 326.387 199.955 1265 322.839 198.472 1252 317.327 198.25 1247 311.684 198.749 1238 299.864 204.974 1221 299.324 209.471 1221 297.607 213.144 1221 294.591 216.071 1221 295.316 220.113 1221 301.139 220.032 1225 305.352 220.206 1229 310.968 220.684 1238 311.939 216.803 1238 309.151 213.516 1234 307.798 209.655 1229 307.55 205.219 1229 291.441 231.247 1216 294.918 228.118 1216 299.342 225.945 1221 303.141 226.74 1225 306.917 226.25 1234 310.972 228.601 1238 314.037 231.952 1261 311.323 234.062 1252 307.686 235.436 1238 302.913 235.812 1225 297.973 235.169 1225 294.241 233.646 1221 294.232 230.96 1216 298.122 229.654 1221 303.003 229.624 1225 307.767 229.999 1229 311.358 231.529 1243 307.699 231.615 1234 302.941 231.67 1225 298.14 231.296 1221 272.665 205.902 1234 272.451 213.198 1238 273.032 220.291 1243 274.206 227.345 1243 276.195 233.937 1247 279.383 239.662 1252 283.539 243.875 1252 288.613 247.577 1256 294.843 250.371 1256 302.445 251.724 1275 309.903 250.685 1294 316.264 248.051 1304 321.404 244.17 1314 325.599 239.478 1515 328.601 233.678 1529 330.383 227.455 1536 331.671 220.96 1542 332.26 214.642 0 332.216 207.717 0 288.875 204.561 1221 318.233 205.854 1243 303.258 217.571 1225 297.215 192.418 1208 290.742 190.863 1221 282.66 190.716 1238 276.887 193.82 1238 273.676 197.646 1238 310.676 192.97 1243 317.026 192.022 1256 324.974 192.502 1265 330.576 196.022 1275 333.315 199.866 0
1390385234.753 295.213 205.211 1216 292.528 202.962 1216 288.93 202.08 1225 285.321 202.719 1229 282.642 204.708 1225 285.357 205.856 1225 288.798 206.285 1221 292.269 205.957 1221 311.905 205.942 1229 314.637 204.098 1234 318.339 203.525 1243 321.861 204.49 1247 324.169 206.619 1256 321.59 207.484 1247 318.235 207.581 1243 314.843 206.955 1234 296.456 195.224 1204 290.347 193.698 1216 283.503 193.444 1229 279.113 195.851 1229 276.35 199.209 1225 277.674 200.239 1225 280.728 197.941 1225 284.396 196.704 1229 290.066 197.016 1212 295.695 198.087 1204 311.125 195.868 1243 317.165 194.935 1252 323.903 195.258 1256 328.136 198.026 1275 330.461 201.374 0 329.05 202.382 1280 326.436 199.971 1265 322.884 198.484 1252 317.321 198.261 1247 311.641 198.776 1238 299.828 205.049 1221 299.272 209.545 1216 297.564 213.26 1221 294.605 216.196 1221 295.344 220.255 1221 301.047 220.275 1225 305.184 220.46 1229 310.744 220.86 1238 311.762 216.961 1238 309.026 213.659 1234 307.704 209.752 1225 307.469 205.319 1225 291.383 231.113 1216 294.933 228.33 1216 299.27 226.32 1221 303.002 227.153 1229 306.711 226.643 1234 310.716 228.854 1243 313.908 231.886 1256 311.07 233.532 1252 307.424 234.56 1238 302.796 234.8 1225 298.007 234.26 1225 294.293 233.046 1221 294.174 230.802 1216 298.099 229.887 1221 302.86 229.973 1225 307.539 230.257 1234 311.225 231.428 1247 307.484 230.927 1234 302.826 230.806 1225 298.145 230.577 1221 272.724 205.571 1234 272.508 212.853 1238 273.067 219.99 1238 274.19 227.084 1243 276.131 233.718 1247 279.343 239.452 1247 283.523 243.57 1252 288.59 247.144 1256 294.798 249.793 1256 302.299 251.09 1275 309.688 250.143 1289 316.083 247.718 1304 321.284 244.028 1314 325.554 239.511 1522 328.638 233.71 1529 330.436 227.447 1536 331.735 220.919 1542 332.369 214.524 0 332.377 207.54 0 288.882 204.472 1225 318.197 205.837 1243 303.16 217.741 1225 297.228 192.394 1208 290.764 190.813 1221 282.659 190.619 1238 276.871 193.69 1238 273.648 197.498 1234 310.627 192.976 1243 317.01 192.02 1256 325.008 192.498 1265 330.594 196.009 1275 333.333 199.816 0
1390385234.816 295.214 205.564 1216 292.528 203.382 1216 288.952 202.549 1221 285.359 203.192 1225 282.682 205.155 1225 285.409 206.254 1225 288.841 206.651 1221 292.297 206.306 1221 311.947 206.194 1229 314.659 204.395 1234 318.334 203.834 1243 321.844 204.762 1247 324.172 206.842 1256 321.588 207.686 1247 318.235 207.781 1243 314.863 207.174 1234 296.375 195.237 1204 290.32 193.776 1216 283.559 193.582 1234 279.249 196.017 1229 276.548 199.377 1225 277.833 200.389 1225 280.857 198.075 1225 284.485 196.818 1229 290.086 197.088 1216 295.657 198.1 1208 311.202 195.806 1243 317.181 194.874 1252 323.854 195.18 1256 328.052 197.93 1275 330.336 201.261 0 328.955 202.263 1275 326.356 199.861 1265 322.822 198.396 1252 317.318 198.19 1243 311.683 198.708 1238 299.871 205.307 1221 299.33 209.754 1221 297.616 213.442 1221 294.622 216.389 1221 295.382 220.408 1221 301.098 220.291 1225 305.254 220.449 1229 310.817 220.93 1238 311.824 217.065 1238 309.063 213.783 1234 307.728 209.913 1225 307.488 205.534 1229 291.569 231.316 1221 295.02 228.355 1216 299.346 226.222 1221 303.061 227.011 1229 306.757 226.499 1234 310.741 228.79 1243 313.83 231.96 1256 311.092 233.723 1252 307.494 234.85 1238 302.86 235.154 1225 298.066 234.619 1225 294.384 233.349 1221 294.373 230.99 1216 298.191 229.871 1221 302.919 229.871 1225 307.554 230.183 1234 311.129 231.506 1247 307.483 231.151 1234 302.877 231.09 1225 298.239 230.865 1221 272.776 206.272 1234 272.596 213.474 1238 273.196 220.492 1243 274.349 227.443 1243 276.3 233.925 1247 279.446 239.528 1247 283.599 243.647 1252 288.662 247.238 1256 294.863 249.934 1256 302.407 251.21 1280 309.797 250.209 1294 316.162 247.663 1304 321.332 243.889 1314 325.542 239.294 1522 328.526 233.601 1536 330.305 227.469 1536 331.596 221.08 1542 332.226 214.815 0 332.22 207.947 0 288.91 204.882 1221 318.205 206.083 1243 303.209 217.845 1225 297.134 192.42 1208 290.721 190.906 1221 282.695 190.781 1238 276.994 193.89 1238 273.839 197.703 1238 310.701 192.937 1243 317.026 191.98 1256 324.964 192.439 1265 330.514 195.933 1280 333.209 199.724 0
1390385234.878 295.607 205.737 1221 292.933 203.601 1221 289.377 202.801 1225 285.805 203.443 1225 283.152 205.374 1225 285.849 206.441 1225 289.262 206.814 1221 292.698 206.467 1221 312.229 206.282 1234 314.94 204.498 1238 318.589 203.934 1247 322.068 204.828 1252 324.38 206.858 1256 321.814 207.692 1247 318.493 207.797 1243 315.137 207.224 1238 296.784 195.888 1204 290.797 194.457 1221 284.123 194.272 1234 279.822 196.62 1234 277.11 199.886 1229 278.357 200.913 1229 281.37 198.671 1229 284.983 197.451 1234 290.533 197.707 1216 296.066 198.693 1208 311.461 196.369 1243 317.383 195.419 1252 323.979 195.679 1256 328.176 198.308 1275 330.485 201.544 0 329.143 202.546 1275 326.534 200.235 1265 323.001 198.835 1256 317.549 198.668 1252 311.957 199.208 1238 300.202 205.447 1225 299.645 209.852 1221 297.928 213.482 1221 294.893 216.387 1221 295.61 220.347 1221 301.387 220.301 1225 305.587 220.441 1234 311.191 220.81 1238 312.16 216.998 1238 309.387 213.794 1234 308.057 209.994 1229 307.821 205.645 1229 291.618 231.11 1221 295.165 228.156 1216 299.574 226.084 1221 303.352 226.849 1229 307.127 226.333 1238 311.192 228.532 1243 314.356 231.661 1261 311.559 233.685 1252 307.91 234.986 1238 303.12 235.366 1229 298.19 234.795 1225 294.471 233.386 1221 294.314 230.837 1216 298.319 229.654 1221 303.206 229.636 1225 308.007 229.925 1238 311.775 231.278 1247 307.951 231.298 1238 303.157 231.354 1229 298.331 231.047 1221 273.258 206.435 1234 273.056 213.566 1238 273.654 220.496 1243 274.82 227.378 1243 276.793 233.811 1247 279.951 239.389 1247 284.058 243.481 1247 289.053 247.062 1252 295.183 249.741 1256 302.663 251.007 1280 309.996 249.974 1289 316.286 247.392 1309 321.391 243.59 1314 325.57 239.001 1522 328.589 233.317 1529 330.423 227.215 1536 331.739 220.855 1542 332.376 214.643 0 332.38 207.838 0 289.335 205.085 1225 318.456 206.139 1243 303.518 217.82 1225 297.553 193.123 1208 291.213 191.639 1221 283.313 191.519 1238 277.664 194.513 1238 274.507 198.216 1234 310.942 193.557 1243 317.209 192.581 1256 325.037 192.981 1270 330.551 196.322 1275 333.268 200.006 0
1390385234.941 295.942 206.038 1221 293.255 203.849 1221 289.64 203.037 1225 286.039 203.712 1229 283.39 205.699 1229 286.103 206.781 1229 289.559 207.138 1225 293.018 206.775 1221 312.219 206.558 1238 314.922 204.708 1238 318.611 204.105 1247 322.115 205.009 1252 324.403 207.065 1256 321.859 207.925 1252 318.537 208.05 1247 315.152 207.483 1238 297.11 197.066 1208 290.96 195.642 1225 284.105 195.45 1234 279.712 197.837 1234 276.963 201.148 1229 278.358 202.069 1229 281.338 199.824 1229 284.968 198.584 1234 290.658 198.828 1221 296.317 199.805 1208 311.422 197.532 1243 317.423 196.555 1256 324.098 196.768 1261 328.346 199.399 1275 330.678 202.643 0 329.218 203.538 0 326.678 201.263 1265 323.171 199.874 1256 317.67 199.733 1252 312.046 200.286 1238 300.428 205.82 1225 299.952 210.226 1221 298.336 213.812 1221 295.458 216.662 1221 296.179 220.592 1221 301.812 220.573 1225 305.956 220.702 1234 311.339 220.976 1243 312.245 217.199 1238 309.559 214.066 1238 308.24 210.329 1234 307.987 205.988 1234 292.293 231.435 1221 295.747 228.571 1221 300.053 226.53 1225 303.798 227.281 1234 307.523 226.766 1238 311.419 228.876 1247 314.429 231.887 1261 311.813 233.797 1252 308.277 235.077 1247 303.588 235.454 1234 298.712 234.907 1229 295.058 233.555 1225 295.109 231.133 1221 298.908 230.03 1225 303.665 230.007 1229 308.275 230.267 1238 311.759 231.499 1247 308.218 231.47 1243 303.621 231.541 1234 298.943 231.254 1225 273.434 206.453 1234 273.312 213.585 1238 273.991 220.615 1247 275.242 227.596 1247 277.31 234.112 1252 280.623 239.751 1247 284.756 243.701 1252 289.739 247.14 1256 295.843 249.641 1261 303.211 250.846 1280 310.404 249.751 1294 316.535 247.23 1314 321.446 243.488 1314 325.506 239.004 1522 328.523 233.206 1529 330.293 227.029 1536 331.558 220.598 0 332.137 214.354 0 332.084 207.557 0 289.618 205.379 1225 318.477 206.363 1247 303.861 218.073 1225 297.831 194.317 1208 291.346 192.848 1225 283.284 192.728 1238 277.541 195.764 1238 274.344 199.512 1234 310.909 194.744 1243 317.238 193.743 1256 325.135 194.09 1265 330.718 197.426 1275 333.466 201.117 0
1390385234.988 296.462 206.556 1221 293.838 204.451 1221 290.264 203.682 1225 286.712 204.352 1229 284.093 206.292 1234 286.743 207.335 1229 290.162 207.668 1225 293.591 207.311 1221 312.816 207.084 1238 315.488 205.277 1238 319.142 204.7 1243 322.6 205.577 1252 324.851 207.593 1256 322.324 208.432 1252 319.018 208.547 1243 315.658 207.995 1238 297.754 198.054 1208 291.793 196.699 1221 285.19 196.511 1238 280.818 198.678 1234 278.007 201.769 1229 279.281 202.795 1229 282.27 200.715 1234 285.903 199.572 1234 291.443 199.794 1221 296.987 200.712 1208 312.13 198.51 1243 317.955 197.584 1256 324.419 197.788 1261 328.628 200.197 1275 330.962 203.22 0 329.597 204.186 0 327.058 202.081 1275 323.55 200.802 1256 318.178 200.668 1252 312.693 201.18 1238 301.029 206.425 1229 300.452 210.691 1225 298.79 214.218 1221 295.951 217.143 1225 296.696 220.982 1225 302.175 220.879 1229 306.261 220.999 1238 311.48 221.337 1243 312.48 217.65 1238 309.974 214.487 1238 308.726 210.819 1234 308.496 206.599 1238 292.747 231.99 1225 296.078 229.04 1225 300.283 226.937 1225 303.975 227.62 1234 307.674 227.162 1238 311.357 229.317 1247 314.108 232.395 1265 311.652 234.067 1256 308.249 235.218 1247 303.607 235.565 1234 298.819 235.077 1234 295.32 233.845 1225 295.707 231.645 1225 299.264 230.445 1225 303.792 230.344 1229 308.125 230.657 1243 311.339 231.935 1252 308.013 231.697 1243 303.726 231.709 1234 299.311 231.514 1225 273.737 206.979 1234 273.504 213.942 1243 274.086 220.909 1243 275.252 227.833 1247 277.243 234.318 1252 280.504 239.991 1252 284.596 243.944 1256 289.577 247.321 1256 295.7 249.727 1261 303.028 250.889 1280 310.204 249.835 1294 316.387 247.403 1309 321.367 243.706 1314 325.478 239.248 1515 328.595 233.437 1529 330.52 227.263 1536 331.889 220.872 1536 332.562 214.645 0 332.577 207.996 0 290.233 205.956 1225 318.987 206.901 1243 304.226 218.462 1229 298.513 195.37 1212 292.224 193.97 1216 284.492 193.841 1238 278.848 196.584 1234 275.593 200.074 1234 311.625 195.798 1243 317.785 194.845 1256 325.406 195.173 1265 330.855 198.23 1275 333.585 201.671 0
